"nSubj","ph","nTrial","nBlock","trialType","actO","out"
2,2,1130,726,"GH+",0.954905451390164,"actO.1"
2,2,1131,727,"EG-",0.0342384362065843,"actO.1"
2,2,1132,727,"ctx-",0.0359017593457771,"actO.1"
2,2,1133,727,"FH-",0.0617411130337329,"actO.1"
2,2,1134,727,"EF+",0.966659774435408,"actO.1"
2,2,1135,727,"GH+",0.954931865941272,"actO.1"
2,2,1136,728,"EG-",0.0340834635526253,"actO.1"
2,2,1137,728,"ctx-",0.0357575724773668,"actO.1"
2,2,1138,728,"GH+",0.955015237755413,"actO.1"
2,2,1139,728,"EF+",0.96670198480133,"actO.1"
2,2,1140,728,"FH-",0.0614907232492888,"actO.1"
2,2,1141,729,"FH-",0.0614553465396351,"actO.1"
2,2,1142,729,"ctx-",0.0356579560846124,"actO.1"
2,2,1143,729,"EF+",0.966753035383895,"actO.1"
2,2,1144,729,"EG-",0.0339515983612526,"actO.1"
2,2,1145,729,"GH+",0.95517790791982,"actO.1"
2,2,1146,730,"EG-",0.033913231044752,"actO.1"
2,2,1147,730,"FH-",0.0611656148248734,"actO.1"
2,2,1148,730,"GH+",0.955242808341071,"actO.1"
2,2,1149,730,"EF+",0.966790725769484,"actO.1"
2,2,1150,730,"ctx-",0.0354648698136831,"actO.1"
2,2,1151,731,"GH+",0.955384401534171,"actO.1"
2,2,1152,731,"EF+",0.966884911449146,"actO.1"
2,2,1153,731,"FH-",0.0610207901313557,"actO.1"
2,2,1154,731,"ctx-",0.0354348599571027,"actO.1"
2,2,1155,731,"EG-",0.033868485588689,"actO.1"
2,2,1156,732,"EF+",0.967047073570545,"actO.1"
2,2,1157,732,"GH+",0.955689634583433,"actO.1"
2,2,1158,732,"FH-",0.0609125829577527,"actO.1"
2,2,1159,732,"EG-",0.0338598806051292,"actO.1"
2,2,1160,732,"ctx-",0.0353408536576256,"actO.1"
2,2,1161,733,"EF+",0.967200449252694,"actO.1"
2,2,1162,733,"EG-",0.0337994574296588,"actO.1"
2,2,1163,733,"ctx-",0.0352727620178245,"actO.1"
2,2,1164,733,"FH-",0.060714739543202,"actO.1"
2,2,1165,733,"GH+",0.955818122876897,"actO.1"
2,2,1166,734,"ctx-",0.0351802840944143,"actO.1"
2,2,1167,734,"GH+",0.95585556011822,"actO.1"
2,2,1168,734,"EG-",0.0336245565660822,"actO.1"
2,2,1169,734,"EF+",0.967239716211665,"actO.1"
2,2,1170,734,"FH-",0.0605050833073277,"actO.1"
2,2,1171,735,"EF+",0.967272141338249,"actO.1"
2,2,1172,735,"FH-",0.0604362822345814,"actO.1"
2,2,1173,735,"EG-",0.0335391850513343,"actO.1"
2,2,1174,735,"ctx-",0.0349974578174541,"actO.1"
2,2,1175,735,"GH+",0.955990224053491,"actO.1"
2,2,1176,736,"EF+",0.967330479657929,"actO.1"
2,2,1177,736,"GH+",0.956049067748141,"actO.1"
2,2,1178,736,"FH-",0.060204369395053,"actO.1"
2,2,1179,736,"ctx-",0.0349090414834599,"actO.1"
2,2,1180,736,"EG-",0.0334455605122031,"actO.1"
2,2,1181,737,"FH-",0.0600911045428576,"actO.1"
2,2,1182,737,"GH+",0.956217434642881,"actO.1"
2,2,1183,737,"EG-",0.0333596478998842,"actO.1"
2,2,1184,737,"ctx-",0.0347744380031415,"actO.1"
2,2,1185,737,"EF+",0.967314323082576,"actO.1"
2,2,1186,738,"EF+",0.967325323395916,"actO.1"
2,2,1187,738,"FH-",0.0598210256264492,"actO.1"
2,2,1188,738,"GH+",0.956335119164544,"actO.1"
2,2,1189,738,"ctx-",0.0346696260587841,"actO.1"
2,2,1190,738,"EG-",0.033236613095962,"actO.1"
2,2,1191,739,"GH+",0.956433136060976,"actO.1"
2,2,1192,739,"EG-",0.0332049839785703,"actO.1"
2,2,1193,739,"EF+",0.967460775569206,"actO.1"
2,2,1194,739,"ctx-",0.0345871750854671,"actO.1"
2,2,1195,739,"FH-",0.0596310830467309,"actO.1"
2,2,1196,740,"EG-",0.033128888250382,"actO.1"
2,2,1197,740,"ctx-",0.0345124989050763,"actO.1"
2,2,1198,740,"EF+",0.967487701607739,"actO.1"
2,2,1199,740,"FH-",0.059459667127651,"actO.1"
2,2,1200,740,"GH+",0.956567117791314,"actO.1"
2,2,1201,741,"GH+",0.956589319573312,"actO.1"
2,2,1202,741,"EF+",0.967529798913773,"actO.1"
2,2,1203,741,"ctx-",0.0343823588498504,"actO.1"
2,2,1204,741,"FH-",0.0593348260756748,"actO.1"
2,2,1205,741,"EG-",0.0329686271759952,"actO.1"
2,2,1206,742,"FH-",0.0592499781607792,"actO.1"
2,2,1207,742,"ctx-",0.0342910907823292,"actO.1"
2,2,1208,742,"GH+",0.956776858301094,"actO.1"
2,2,1209,742,"EF+",0.967558404909396,"actO.1"
2,2,1210,742,"EG-",0.032838040560701,"actO.1"
2,2,1211,743,"ctx-",0.0341876267922073,"actO.1"
2,2,1212,743,"EF+",0.96759156069173,"actO.1"
2,2,1213,743,"FH-",0.0589331077289404,"actO.1"
2,2,1214,743,"GH+",0.956858051435549,"actO.1"
2,2,1215,743,"EG-",0.0327509333990838,"actO.1"
2,2,1216,744,"GH+",0.956914810963358,"actO.1"
2,2,1217,744,"EF+",0.967688261809565,"actO.1"
2,2,1218,744,"EG-",0.0327381431277018,"actO.1"
2,2,1219,744,"ctx-",0.0340575836179519,"actO.1"
2,2,1220,744,"FH-",0.0587877000021908,"actO.1"
2,2,1221,745,"GH+",0.957130710617263,"actO.1"
2,2,1222,745,"EG-",0.0326777813308214,"actO.1"
2,2,1223,745,"ctx-",0.0339819941409619,"actO.1"
2,2,1224,745,"FH-",0.0586592631136541,"actO.1"
2,2,1225,745,"EF+",0.967724102529688,"actO.1"
2,2,1226,746,"ctx-",0.0338978524935193,"actO.1"
2,2,1227,746,"FH-",0.0585108478964019,"actO.1"
2,2,1228,746,"EG-",0.0324841129696931,"actO.1"
2,2,1229,746,"GH+",0.957182318644471,"actO.1"
2,2,1230,746,"EF+",0.967639019671534,"actO.1"
2,2,1231,747,"EG-",0.0323827047768035,"actO.1"
2,2,1232,747,"ctx-",0.0337192118502247,"actO.1"
2,2,1233,747,"FH-",0.0582136929092697,"actO.1"
2,2,1234,747,"EF+",0.967630484517821,"actO.1"
2,2,1235,747,"GH+",0.957172308739285,"actO.1"
2,2,1236,748,"EF+",0.96767593567797,"actO.1"
2,2,1237,748,"ctx-",0.0336059882520822,"actO.1"
2,2,1238,748,"GH+",0.957261316704597,"actO.1"
2,2,1239,748,"EG-",0.0322649508345737,"actO.1"
2,2,1240,748,"FH-",0.0580530715779642,"actO.1"
2,2,1241,749,"EG-",0.0322457003041286,"actO.1"
2,2,1242,749,"ctx-",0.0335377946133658,"actO.1"
2,2,1243,749,"GH+",0.957403565477723,"actO.1"
2,2,1244,749,"EF+",0.967864327339059,"actO.1"
2,2,1245,749,"FH-",0.0579068553979357,"actO.1"
2,2,1246,750,"EG-",0.0321414027318826,"actO.1"
2,2,1247,750,"EF+",0.967906884782498,"actO.1"
2,2,1248,750,"GH+",0.957528551408459,"actO.1"
2,2,1249,750,"ctx-",0.0334169921516932,"actO.1"
2,2,1250,750,"FH-",0.0577897675197743,"actO.1"
2,2,1251,751,"EF+",0.968022179923444,"actO.1"
2,2,1252,751,"GH+",0.957662034927704,"actO.1"
2,2,1253,751,"ctx-",0.033369062541625,"actO.1"
2,2,1254,751,"EG-",0.0321087670147666,"actO.1"
2,2,1255,751,"FH-",0.0576891486060289,"actO.1"
2,2,1256,752,"EF+",0.968165897735217,"actO.1"
2,2,1257,752,"FH-",0.0576119229868513,"actO.1"
2,2,1258,752,"EG-",0.0320464926399943,"actO.1"
2,2,1259,752,"GH+",0.957793828632884,"actO.1"
2,2,1260,752,"ctx-",0.0332272088935772,"actO.1"
2,2,1261,753,"FH-",0.0574161211002248,"actO.1"
2,2,1262,753,"GH+",0.957826783371904,"actO.1"
2,2,1263,753,"EG-",0.0319254870385016,"actO.1"
2,2,1264,753,"EF+",0.96811291346252,"actO.1"
2,2,1265,753,"ctx-",0.0331084356442953,"actO.1"
2,2,1266,754,"FH-",0.0571924247799595,"actO.1"
2,2,1267,754,"ctx-",0.0330565456033522,"actO.1"
2,2,1268,754,"EF+",0.968088114477133,"actO.1"
2,2,1269,754,"EG-",0.0317822705740765,"actO.1"
2,2,1270,754,"GH+",0.957880468369616,"actO.1"
2,2,1271,755,"GH+",0.95790892209175,"actO.1"
2,2,1272,755,"EF+",0.968142562216997,"actO.1"
2,2,1273,755,"FH-",0.0569589475068374,"actO.1"
2,2,1274,755,"EG-",0.0317638355710407,"actO.1"
2,2,1275,755,"ctx-",0.032921730373337,"actO.1"
2,2,1276,756,"GH+",0.958129236308236,"actO.1"
2,2,1277,756,"EF+",0.968254265968047,"actO.1"
2,2,1278,756,"EG-",0.0317381774389761,"actO.1"
2,2,1279,756,"ctx-",0.0328785932262256,"actO.1"
2,2,1280,756,"FH-",0.0568423564195315,"actO.1"
2,2,1281,757,"GH+",0.958316271863466,"actO.1"
2,2,1282,757,"FH-",0.0567784395025558,"actO.1"
2,2,1283,757,"EF+",0.968336574326535,"actO.1"
2,2,1284,757,"ctx-",0.0327871759261882,"actO.1"
2,2,1285,757,"EG-",0.0316538034805319,"actO.1"
2,2,1286,758,"ctx-",0.0327429866816341,"actO.1"
2,2,1287,758,"EG-",0.0315944874676409,"actO.1"
2,2,1288,758,"GH+",0.958405199130633,"actO.1"
2,2,1289,758,"FH-",0.0565087303593929,"actO.1"
2,2,1290,758,"EF+",0.968293159211386,"actO.1"
2,2,1291,759,"ctx-",0.0326108467024682,"actO.1"
2,2,1292,759,"GH+",0.958448675604274,"actO.1"
2,2,1293,759,"EF+",0.968316036871182,"actO.1"
2,2,1294,759,"EG-",0.0314478601631205,"actO.1"
2,2,1295,759,"FH-",0.0563523279205594,"actO.1"
2,2,1296,760,"GH+",0.958574202537979,"actO.1"
2,2,1297,760,"EG-",0.0314147149469094,"actO.1"
2,2,1298,760,"FH-",0.0562679649227301,"actO.1"
2,2,1299,760,"EF+",0.968382058485256,"actO.1"
2,2,1300,760,"ctx-",0.032462573113413,"actO.1"
2,2,1301,761,"FH-",0.0561434580182522,"actO.1"
2,2,1302,761,"GH+",0.958658781245738,"actO.1"
2,2,1303,761,"ctx-",0.0323910411853243,"actO.1"
2,2,1304,761,"EG-",0.0312704872614401,"actO.1"
2,2,1305,761,"EF+",0.968347902970886,"actO.1"
2,2,1306,762,"EF+",0.968366680700051,"actO.1"
2,2,1307,762,"FH-",0.0559042316681901,"actO.1"
2,2,1308,762,"GH+",0.958722266491467,"actO.1"
2,2,1309,762,"ctx-",0.0322818548714286,"actO.1"
2,2,1310,762,"EG-",0.0312122078401349,"actO.1"
2,2,1311,763,"FH-",0.0557830876142738,"actO.1"
2,2,1312,763,"ctx-",0.0322179157837819,"actO.1"
2,2,1313,763,"GH+",0.958765386126159,"actO.1"
2,2,1314,763,"EG-",0.0311107547097609,"actO.1"
2,2,1315,763,"EF+",0.968443494728442,"actO.1"
2,2,1316,764,"GH+",0.958823625151198,"actO.1"
2,2,1317,764,"ctx-",0.0321177625229155,"actO.1"
2,2,1318,764,"EG-",0.0310635324329909,"actO.1"
2,2,1319,764,"FH-",0.0555324792071941,"actO.1"
2,2,1320,764,"EF+",0.968475254719172,"actO.1"
2,2,1321,765,"EG-",0.0309953397468777,"actO.1"
2,2,1322,765,"FH-",0.0554281464195284,"actO.1"
2,2,1323,765,"ctx-",0.031992532495718,"actO.1"
2,2,1324,765,"GH+",0.958920917712323,"actO.1"
2,2,1325,765,"EF+",0.968441614137495,"actO.1"
2,2,1326,766,"EG-",0.0308526967875397,"actO.1"
2,2,1327,766,"FH-",0.0552281369812022,"actO.1"
2,2,1328,766,"ctx-",0.0318773625217972,"actO.1"
2,2,1329,766,"GH+",0.958937118431043,"actO.1"
2,2,1330,766,"EF+",0.968442790892769,"actO.1"
2,2,1331,767,"FH-",0.0550735083470442,"actO.1"
2,2,1332,767,"EG-",0.0307287773788975,"actO.1"
2,2,1333,767,"ctx-",0.0317711572811528,"actO.1"
2,2,1334,767,"GH+",0.958978265858669,"actO.1"
2,2,1335,767,"EF+",0.968459238256003,"actO.1"
2,2,1336,768,"FH-",0.0548950051076984,"actO.1"
2,2,1337,768,"ctx-",0.0316980251552193,"actO.1"
2,2,1338,768,"EG-",0.0306272789286874,"actO.1"
2,2,1339,768,"EF+",0.968500165974877,"actO.1"
2,2,1340,768,"GH+",0.959042759896672,"actO.1"
2,2,1341,769,"EG-",0.0305832841241095,"actO.1"
2,2,1342,769,"EF+",0.968584753184122,"actO.1"
2,2,1343,769,"FH-",0.0547146853728372,"actO.1"
2,2,1344,769,"ctx-",0.0315882725197565,"actO.1"
2,2,1345,769,"GH+",0.959134437179162,"actO.1"
2,2,1346,770,"EG-",0.030541050787967,"actO.1"
2,2,1347,770,"ctx-",0.0315436581855964,"actO.1"
2,2,1348,770,"GH+",0.95921342052297,"actO.1"
2,2,1349,770,"FH-",0.0545867555773751,"actO.1"
2,2,1350,770,"EF+",0.968716270727077,"actO.1"
2,2,1351,771,"ctx-",0.0314857983998945,"actO.1"
2,2,1352,771,"FH-",0.0545105664985255,"actO.1"
2,2,1353,771,"EG-",0.0304572317297056,"actO.1"
2,2,1354,771,"EF+",0.968735028072286,"actO.1"
2,2,1355,771,"GH+",0.959339300999185,"actO.1"
2,2,1356,772,"GH+",0.959376793633274,"actO.1"
2,2,1357,772,"EG-",0.0304253673454708,"actO.1"
2,2,1358,772,"EF+",0.968831135629158,"actO.1"
2,2,1359,772,"ctx-",0.031384557813837,"actO.1"
2,2,1360,772,"FH-",0.054366240980555,"actO.1"
2,2,1361,773,"ctx-",0.0313643665336873,"actO.1"
2,2,1362,773,"GH+",0.959638101347022,"actO.1"
2,2,1363,773,"EF+",0.968960562680394,"actO.1"
2,2,1364,773,"EG-",0.0304347871336938,"actO.1"
2,2,1365,773,"FH-",0.0542874969057354,"actO.1"
2,2,1366,774,"GH+",0.959785312596374,"actO.1"
2,2,1367,774,"ctx-",0.031299438233372,"actO.1"
2,2,1368,774,"EF+",0.969070087034838,"actO.1"
2,2,1369,774,"EG-",0.0304251698600301,"actO.1"
2,2,1370,774,"FH-",0.0541976011518889,"actO.1"
2,2,1371,775,"EG-",0.0303970814198058,"actO.1"
2,2,1372,775,"GH+",0.959933773223215,"actO.1"
2,2,1373,775,"FH-",0.0540927372240885,"actO.1"
2,2,1374,775,"ctx-",0.0311856952691936,"actO.1"
2,2,1375,775,"EF+",0.969070588657527,"actO.1"
2,2,1376,776,"EG-",0.0302759628386622,"actO.1"
2,2,1377,776,"ctx-",0.0311182505489859,"actO.1"
2,2,1378,776,"EF+",0.969072464749309,"actO.1"
2,2,1379,776,"FH-",0.0538623783020012,"actO.1"
2,2,1380,776,"GH+",0.959940641887303,"actO.1"
2,2,1381,777,"FH-",0.0537850344115777,"actO.1"
2,2,1382,777,"GH+",0.959957428868538,"actO.1"
2,2,1383,777,"ctx-",0.0309966723685714,"actO.1"
2,2,1384,777,"EG-",0.0301344587807035,"actO.1"
2,2,1385,777,"EF+",0.969081331757246,"actO.1"
2,2,1386,778,"EF+",0.969101078963821,"actO.1"
2,2,1387,778,"ctx-",0.0309364863849149,"actO.1"
2,2,1388,778,"FH-",0.05357361801659,"actO.1"
2,2,1389,778,"GH+",0.960080485427715,"actO.1"
2,2,1390,778,"EG-",0.0300983672893528,"actO.1"
2,2,1391,779,"EG-",0.0300849335734245,"actO.1"
2,2,1392,779,"FH-",0.0534549165386936,"actO.1"
2,2,1393,779,"GH+",0.960122168789579,"actO.1"
2,2,1394,779,"ctx-",0.0308122929129928,"actO.1"
2,2,1395,779,"EF+",0.969178988592131,"actO.1"
2,2,1396,780,"FH-",0.0533063388106654,"actO.1"
2,2,1397,780,"EG-",0.0299509041511541,"actO.1"
2,2,1398,780,"EF+",0.969175830699564,"actO.1"
2,2,1399,780,"GH+",0.960171791782734,"actO.1"
2,2,1400,780,"ctx-",0.0307047809419756,"actO.1"
2,2,1401,781,"ctx-",0.0306924791456521,"actO.1"
2,2,1402,781,"EG-",0.0298843838500338,"actO.1"
2,2,1403,781,"GH+",0.960252719462791,"actO.1"
2,2,1404,781,"EF+",0.969252460496027,"actO.1"
2,2,1405,781,"FH-",0.0530898662070523,"actO.1"
2,2,1406,782,"EG-",0.0298449520132774,"actO.1"
2,2,1407,782,"FH-",0.053036892258438,"actO.1"
2,2,1408,782,"ctx-",0.0305812684820961,"actO.1"
2,2,1409,782,"EF+",0.969265419425811,"actO.1"
2,2,1410,782,"GH+",0.960327346613396,"actO.1"
2,2,1411,783,"GH+",0.960357152912131,"actO.1"
2,2,1412,783,"EF+",0.969327792527933,"actO.1"
2,2,1413,783,"FH-",0.0528836464290722,"actO.1"
2,2,1414,783,"EG-",0.0297858727508401,"actO.1"
2,2,1415,783,"ctx-",0.0305074695980136,"actO.1"
2,2,1416,784,"EF+",0.969448001599699,"actO.1"
2,2,1417,784,"ctx-",0.0304838450799476,"actO.1"
2,2,1418,784,"GH+",0.960596170609383,"actO.1"
2,2,1419,784,"FH-",0.0527866304862875,"actO.1"
2,2,1420,784,"EG-",0.0297766738588041,"actO.1"
2,2,1421,785,"ctx-",0.0304363355750648,"actO.1"
2,2,1422,785,"GH+",0.960685200094402,"actO.1"
2,2,1423,785,"EF+",0.969571328882619,"actO.1"
2,2,1424,785,"EG-",0.0297396223496909,"actO.1"
2,2,1425,785,"FH-",0.0526632800368352,"actO.1"
2,2,1426,786,"EF+",0.969625630527236,"actO.1"
2,2,1427,786,"ctx-",0.0303576956816344,"actO.1"
2,2,1428,786,"GH+",0.960817759698803,"actO.1"
2,2,1429,786,"FH-",0.0525760191223738,"actO.1"
2,2,1430,786,"EG-",0.0296960114776869,"actO.1"
2,2,1431,787,"GH+",0.960882887850768,"actO.1"
2,2,1432,787,"EG-",0.0296682919339398,"actO.1"
2,2,1433,787,"FH-",0.0524620867924237,"actO.1"
2,2,1434,787,"EF+",0.969663847334636,"actO.1"
2,2,1435,787,"ctx-",0.0302348708624589,"actO.1"
2,2,1436,788,"ctx-",0.0302155699654626,"actO.1"
2,2,1437,788,"GH+",0.960972022134163,"actO.1"
2,2,1438,788,"EG-",0.0295534968988998,"actO.1"
2,2,1439,788,"EF+",0.969654699230789,"actO.1"
2,2,1440,788,"FH-",0.0522592142009962,"actO.1"
2,2,1441,789,"EG-",0.0295070558449149,"actO.1"
2,2,1442,789,"ctx-",0.0301112125573627,"actO.1"
2,2,1443,789,"FH-",0.0521466718901763,"actO.1"
2,2,1444,789,"GH+",0.961004222544314,"actO.1"
2,2,1445,789,"EF+",0.969600507252952,"actO.1"
2,2,1446,790,"ctx-",0.0300162932714248,"actO.1"
2,2,1447,790,"GH+",0.961036151430657,"actO.1"
2,2,1448,790,"FH-",0.0519732835735712,"actO.1"
2,2,1449,790,"EF+",0.969627112680048,"actO.1"
2,2,1450,790,"EG-",0.0293513526029426,"actO.1"
2,2,1451,791,"FH-",0.0518863715309066,"actO.1"
2,2,1452,791,"EF+",0.969660759680409,"actO.1"
2,2,1453,791,"ctx-",0.0299113573144302,"actO.1"
2,2,1454,791,"GH+",0.961117928029987,"actO.1"
2,2,1455,791,"EG-",0.0293047879263993,"actO.1"
2,2,1456,792,"FH-",0.0517261974196074,"actO.1"
2,2,1457,792,"ctx-",0.0298479255096206,"actO.1"
2,2,1458,792,"GH+",0.961152514442088,"actO.1"
2,2,1459,792,"EG-",0.0292351625006776,"actO.1"
2,2,1460,792,"EF+",0.969687335344476,"actO.1"
2,2,1461,793,"ctx-",0.0297765726643602,"actO.1"
2,2,1462,793,"FH-",0.0515313291150426,"actO.1"
2,2,1463,793,"GH+",0.961220293014806,"actO.1"
2,2,1464,793,"EG-",0.0291585761870392,"actO.1"
2,2,1465,793,"EF+",0.969687057301719,"actO.1"
2,2,1466,794,"GH+",0.961286621219681,"actO.1"
2,2,1467,794,"FH-",0.0514112371393776,"actO.1"
2,2,1468,794,"EG-",0.0291342602007351,"actO.1"
2,2,1469,794,"EF+",0.969730727862092,"actO.1"
2,2,1470,794,"ctx-",0.0296574693028222,"actO.1"
2,2,1471,795,"FH-",0.0513193886175067,"actO.1"
2,2,1472,795,"GH+",0.961418228165265,"actO.1"
2,2,1473,795,"EG-",0.0290791199103719,"actO.1"
2,2,1474,795,"EF+",0.969770889842498,"actO.1"
2,2,1475,795,"ctx-",0.0295876654928284,"actO.1"
2,2,1476,796,"EF+",0.969817646716446,"actO.1"
2,2,1477,796,"GH+",0.961516883485445,"actO.1"
2,2,1478,796,"FH-",0.051190540720151,"actO.1"
2,2,1479,796,"EG-",0.0290737971325907,"actO.1"
2,2,1480,796,"ctx-",0.0295516225200664,"actO.1"
2,2,1481,797,"FH-",0.0511244222011756,"actO.1"
2,2,1482,797,"GH+",0.961608673410143,"actO.1"
2,2,1483,797,"EF+",0.969951953479839,"actO.1"
2,2,1484,797,"EG-",0.0290191941850616,"actO.1"
2,2,1485,797,"ctx-",0.029477591811348,"actO.1"
2,2,1486,798,"GH+",0.961687559293213,"actO.1"
2,2,1487,798,"EF+",0.970014648616027,"actO.1"
2,2,1488,798,"FH-",0.0509793369312724,"actO.1"
2,2,1489,798,"ctx-",0.0294440502455004,"actO.1"
2,2,1490,798,"EG-",0.0289987330150538,"actO.1"
2,2,1491,799,"GH+",0.961812003153901,"actO.1"
2,2,1492,799,"EG-",0.0289733986081793,"actO.1"
2,2,1493,799,"ctx-",0.0293884281183533,"actO.1"
2,2,1494,799,"FH-",0.0508507051004517,"actO.1"
2,2,1495,799,"EF+",0.970056027687918,"actO.1"
2,2,1496,800,"EG-",0.0288822283747345,"actO.1"
2,2,1497,800,"ctx-",0.0293074885900073,"actO.1"
2,2,1498,800,"FH-",0.0507116988535117,"actO.1"
2,2,1499,800,"EF+",0.970020553191079,"actO.1"
2,2,1500,800,"GH+",0.961814519072332,"actO.1"
2,2,1501,801,"GH+",0.961830555480955,"actO.1"
2,2,1502,801,"ctx-",0.0292145161483515,"actO.1"
2,2,1503,801,"EF+",0.970074224178274,"actO.1"
2,2,1504,801,"EG-",0.0287704819953916,"actO.1"
2,2,1505,801,"FH-",0.0505713811222627,"actO.1"
2,2,1506,802,"ctx-",0.0291808683232381,"actO.1"
2,2,1507,802,"FH-",0.0505094935300554,"actO.1"
2,2,1508,802,"EG-",0.028709250503285,"actO.1"
2,2,1509,802,"GH+",0.961948981571193,"actO.1"
2,2,1510,802,"EF+",0.970085285191288,"actO.1"
2,2,1511,803,"FH-",0.0503441181534703,"actO.1"
2,2,1512,803,"GH+",0.961974210781653,"actO.1"
2,2,1513,803,"EF+",0.970099643420134,"actO.1"
2,2,1514,803,"EG-",0.0286352994208559,"actO.1"
2,2,1515,803,"ctx-",0.0290317647926248,"actO.1"
2,2,1516,804,"FH-",0.0502218151098765,"actO.1"
2,2,1517,804,"ctx-",0.0289980394628853,"actO.1"
2,2,1518,804,"EG-",0.0285779218863485,"actO.1"
2,2,1519,804,"EF+",0.970127715983428,"actO.1"
2,2,1520,804,"GH+",0.962027730947352,"actO.1"
2,2,1521,805,"EG-",0.028518367276879,"actO.1"
2,2,1522,805,"GH+",0.962062723095994,"actO.1"
2,2,1523,805,"EF+",0.970174496886263,"actO.1"
2,2,1524,805,"FH-",0.0500278380362947,"actO.1"
2,2,1525,805,"ctx-",0.0288930824949244,"actO.1"
2,2,1526,806,"EG-",0.0284955141488999,"actO.1"
2,2,1527,806,"GH+",0.962197156755844,"actO.1"
2,2,1528,806,"FH-",0.0499536172838473,"actO.1"
2,2,1529,806,"ctx-",0.0288401588789762,"actO.1"
2,2,1530,806,"EF+",0.970224504093178,"actO.1"
2,2,1531,807,"ctx-",0.0288091084803193,"actO.1"
2,2,1532,807,"FH-",0.0498405062156077,"actO.1"
2,2,1533,807,"EF+",0.970243569467823,"actO.1"
2,2,1534,807,"GH+",0.962272366739197,"actO.1"
2,2,1535,807,"EG-",0.0284008671099758,"actO.1"
2,2,1536,808,"EG-",0.0283937538322004,"actO.1"
2,2,1537,808,"EF+",0.970312783638777,"actO.1"
2,2,1538,808,"ctx-",0.028714688370721,"actO.1"
2,2,1539,808,"FH-",0.0496848994629847,"actO.1"
2,2,1540,808,"GH+",0.962327785707852,"actO.1"
2,2,1541,809,"EG-",0.028328639728086,"actO.1"
2,2,1542,809,"GH+",0.962360333737819,"actO.1"
2,2,1543,809,"EF+",0.970387454397708,"actO.1"
2,2,1544,809,"ctx-",0.0286489464435814,"actO.1"
2,2,1545,809,"FH-",0.0495943551368513,"actO.1"
2,2,1546,810,"ctx-",0.0286301929269972,"actO.1"
2,2,1547,810,"EF+",0.970456973201453,"actO.1"
2,2,1548,810,"FH-",0.0495230120492748,"actO.1"
2,2,1549,810,"GH+",0.962507155026515,"actO.1"
2,2,1550,810,"EG-",0.0282883188605479,"actO.1"
2,2,1551,811,"FH-",0.049437877553598,"actO.1"
2,2,1552,811,"GH+",0.962548201179983,"actO.1"
2,2,1553,811,"EF+",0.970497078834968,"actO.1"
2,2,1554,811,"EG-",0.0282612714691015,"actO.1"
2,2,1555,811,"ctx-",0.0285156396280958,"actO.1"
2,2,1556,812,"GH+",0.962644741606136,"actO.1"
2,2,1557,812,"FH-",0.0492935032477433,"actO.1"
2,2,1558,812,"EF+",0.970540142570403,"actO.1"
2,2,1559,812,"ctx-",0.0284759205076213,"actO.1"
2,2,1560,812,"EG-",0.028238366244122,"actO.1"
2,2,1561,813,"ctx-",0.0284499131822618,"actO.1"
2,2,1562,813,"FH-",0.0491712997629979,"actO.1"
2,2,1563,813,"EG-",0.028175809850219,"actO.1"
2,2,1564,813,"GH+",0.962726346898319,"actO.1"
2,2,1565,813,"EF+",0.970512629401924,"actO.1"
2,2,1566,814,"EF+",0.97052644579475,"actO.1"
2,2,1567,814,"ctx-",0.0283443402712209,"actO.1"
2,2,1568,814,"FH-",0.0490087575466717,"actO.1"
2,2,1569,814,"EG-",0.0280988891118157,"actO.1"
2,2,1570,814,"GH+",0.962763643744763,"actO.1"
2,2,1571,815,"ctx-",0.0282878401198429,"actO.1"
2,2,1572,815,"FH-",0.0488996460320414,"actO.1"
2,2,1573,815,"GH+",0.96279125244211,"actO.1"
2,2,1574,815,"EG-",0.0280238312785267,"actO.1"
2,2,1575,815,"EF+",0.970581407811076,"actO.1"
2,2,1576,816,"EF+",0.970595583530161,"actO.1"
2,2,1577,816,"ctx-",0.0282082851387115,"actO.1"
2,2,1578,816,"GH+",0.962892292575627,"actO.1"
2,2,1579,816,"EG-",0.0280155678938171,"actO.1"
2,2,1580,816,"FH-",0.0487724551940294,"actO.1"
2,2,1581,817,"GH+",0.962982463149486,"actO.1"
2,2,1582,817,"ctx-",0.0281768687534674,"actO.1"
2,2,1583,817,"EF+",0.970746959660455,"actO.1"
2,2,1584,817,"FH-",0.0487202065201236,"actO.1"
2,2,1585,817,"EG-",0.0280041261113597,"actO.1"
2,2,1586,818,"GH+",0.963116819617843,"actO.1"
2,2,1587,818,"FH-",0.048652277893887,"actO.1"
2,2,1588,818,"EG-",0.0279742847498086,"actO.1"
2,2,1589,818,"ctx-",0.0280967930555897,"actO.1"
2,2,1590,818,"EF+",0.970738345352836,"actO.1"
2,2,1591,819,"GH+",0.963181743584265,"actO.1"
2,2,1592,819,"EF+",0.970760496941701,"actO.1"
2,2,1593,819,"EG-",0.0279227146250942,"actO.1"
2,2,1594,819,"ctx-",0.0280506405520515,"actO.1"
2,2,1595,819,"FH-",0.0484937428679873,"actO.1"
2,2,1596,820,"EG-",0.027895205577188,"actO.1"
2,2,1597,820,"EF+",0.970841530739779,"actO.1"
2,2,1598,820,"GH+",0.963281240738004,"actO.1"
